5,Zinho,Brasilero,27,Mediocampista,9,foto.jpg
5,Raí,Brasilero,29,Mediocampista,10,foto.jpg
5,Romário,Brasilero,28,Delantero,11,foto.jpg
5,Zetti,Brasilero,29,Portero,12,foto.jpg
5,Aldair,Brasilero,28,Defensa,13,foto.jpg
5,Cafú,Brasilero,24,Defensa,14,foto.jpg
5,Márcio Santos,Brasilero,24,Defensa,15,foto.jpg
5,Leonardo,Brasilero,24,Mediocampista,16,foto.jpg
5,Mazinho,Brasilero,28,Mediocampista,17,foto.jpg
5,Paulo Sérgio,Brasilero,25,Mediocampista,18,foto.jpg
5,Müller,Brasilero,28,Delantero,19,foto.jpg
5,Ronaldo,Brasilero,17,Delantero,20,foto.jpg
5,Viola,Brasilero,25,Delantero,21,foto.jpg
5,Gilmar Rinaldi,Brasilero,35,Portero,22,foto.jpg
6,Joseph-Antoine Bell,Camerunés,39,Portero,1,foto.jpg
6,André Kana-Biyik,Camerunés,28,Defensa,2,foto.jpg
6,Rigobert Song,Camerunés,17,Defensa,3,foto.jpg
6,Samuel Ekemé,Camerunés,27,Defensa,4,foto.jpg
6,Victor N'Dip,Camerunés,26,Defensa,5,foto.jpg
6,Thomas Libiih,Camerunés,26,Mediocampista,6,foto.jpg
6,François Omam-Biyik,Camerunés,28,Delantero,7,foto.jpg
6,Emile M'Bouh,Camerunés,28,Mediocampista,8,foto.jpg
6,Roger Milla,Camerunés,42,Delantero,9,foto.jpg
6,Louis-Paul M'Fédé,Camerunés,33,Delantero,10,foto.jpg
6,Emmanuel Maboang,Camerunés,25,Mediocampista,11,foto.jpg
6,Paul Loga,Camerunés,24,Mediocampista,12,foto.jpg
6,Raymond Kalla,Camerunés,19,Defensa,13,foto.jpg
6,Stephen Tataw,Camerunés,31,Defensa,14,foto.jpg
6,Hans Agbo,Camerunés,26,Defensa,15,foto.jpg
6,Alphonse Tchami,Camerunés,22,Delantero,16,foto.jpg
6,Marc-Vivien Foé,Camerunés,19,Mediocampista,17,foto.jpg
6,Jean-Pierre Fiala,Camerunés,25,Mediocampista,18,foto.jpg
6,David Embé,Camerunés,20,Delantero,19,foto.jpg
6,Georges Mouyémé,Camerunés,23,Delantero,20,foto.jpg
6,Thomas N'Kono,Camerunés,37,Portero,21,foto.jpg
6,Jacques Songo'o,Camerunés,30,Portero,22,foto.jpg
7,Stanislav Cherchesov,Ruso,30,Portero,1,foto.jpg
7,Dmitri Kuznetsov,Ruso,28,Defensa,2,foto.jpg
7,Sergei Gorlukovich,Ruso,32,Defensa,3,foto.jpg
7,Dmitri Galiamin,Ruso,31,Defensa,4,foto.jpg
7,Yuriy Nikiforov,Ruso,23,Defensa,5,foto.jpg
7,Vladislav Ternavsky,Ruso,25,Defensa,6,foto.jpg
7,Andrey Pyatnitsky,Ruso,26,Mediocampista,7,foto.jpg
7,Dmitri Popov,Ruso,27,Mediocampista,8,foto.jpg
7,Oleg Salenko,Ruso,24,Delantero,9,foto.jpg
7,Valeri Karpin,Ruso,25,Mediocampista,10,foto.jpg
7,Vladimir Beschastnykh,Ruso,20,Delantero,11,foto.jpg
7,Omari Tetradze,Ruso,24,Defensa,12,foto.jpg
7,Aleksandr Borodyuk,Ruso,31,Mediocampista,13,foto.jpg
7,Igor Korneev,Ruso,26,Mediocampista,14,foto.jpg
7,Dmitri Radchenko,Ruso,23,Delantero,15,foto.jpg
7,Dmitri Kharine,Ruso,25,Portero,16,foto.jpg
7,Ilya Tsymbalar,Ruso,25,Mediocampista,17,foto.jpg
7,Viktor Onopko,Ruso,24,Defensa,18,foto.jpg
7,Aleksandr Mostovoi,Ruso,25,Mediocampista,19,foto.jpg
7,Igor Lediakhov,Ruso,26,Mediocampista,20,foto.jpg
7,Dmitri Khlestov,Ruso,23,Mediocampista,21,foto.jpg
7,Sergei Yuran,Ruso,25,Delantero,22,foto.jpg
8,Thomas Ravelli,Sueco,34,Portero,1,foto.jpg
8,Roland Nilsson,Sueco,30,Defensa,2,foto.jpg
8,Patrik Andersson,Sueco,22,Defensa,3,foto.jpg
8,Joachim Björklund,Sueco,23,Defensa,4,foto.jpg
8,Roger Ljung,Sueco,28,Defensa,5,foto.jpg
8,Stefan Schwarz,Sueco,25,Mediocampista,6,foto.jpg
8,Henrik Larsson,Sueco,22,Delantero,7,foto.jpg
8,Klas Ingesson,Sueco,25,Mediocampista,8,foto.jpg
8,Jonas Thern,Sueco,27,Mediocampista,9,foto.jpg
8,Martin Dahlin,Sueco,26,Delantero,10,foto.jpg
8,Tomas Brolin,Sueco,24,Delantero,11,foto.jpg
8,Lars Eriksson,Sueco,28,Portero,12,foto.jpg
8,Mikael Nilsson,Sueco,25,Defensa,13,foto.jpg
8,Pontus Kåmark,Sueco,25,Defensa,14,foto.jpg
8,Teddy Lučić,Sueco,21,Defensa,15,foto.jpg
8,Anders Limpar,Sueco,28,Mediocampista,16,foto.jpg
8,Stefan Rehn,Sueco,27,Mediocampista,17,foto.jpg
8,Håkan Mild,Sueco,23,Mediocampista,18,foto.jpg
8,Kennet Andersson,Sueco,26,Delantero,19,foto.jpg
8,Magnus Erlingmark,Sueco,25,Defensa,20,foto.jpg
8,Jesper Blomqvist,Sueco,20,Mediocampista,21,foto.jpg
8,Magnus Hedman,Sueco,21,Portero,22,foto.jpg
9,Carlos Trucco,Boliviano,36,Portero,1,foto.jpg
9,Juan Manuel Peña,Boliviano,21,Defensa,2,foto.jpg
9,Marco Sandy,Boliviano,22,Defensa,3,foto.jpg
9,Miguel Rimba,Boliviano,26,Defensa,4,foto.jpg
9,Gustavo Quinteros,Boliviano,29,Defensa,5,foto.jpg
9,Carlos Borja,Boliviano,37,Mediocampista,6,foto.jpg
9,Mario Pinedo,Boliviano,30,Mediocampista,7,foto.jpg
9,José Milton Melgar,Boliviano,34,Mediocampista,8,foto.jpg
9,Álvaro Peña,Boliviano,29,Delantero,9,foto.jpg
9,Marco Etcheverry,Boliviano,23,Mediocampista,10,foto.jpg
9,Jaime Moreno,Boliviano,20,Delantero,11,foto.jpg
9,Darío Rojas,Boliviano,34,Portero,12,foto.jpg
9,Modesto Soruco,Boliviano,28,Defensa,13,foto.jpg
9,Mauricio Ramos,Boliviano,24,Mediocampista,14,foto.jpg
9,Vladimir Soria,Boliviano,29,Mediocampista,15,foto.jpg
9,Luis Cristaldo,Boliviano,24,Defensa,16,foto.jpg
9,Óscar Sánchez,Boliviano,22,Defensa,17,foto.jpg
9,William Ramallo,Boliviano,30,Delantero,18,foto.jpg
9,Marcelo Torrico,Boliviano,22,Portero,19,foto.jpg
9,Ramiro Castillo,Boliviano,28,Mediocampista,20,foto.jpg
9,Erwin Sánchez,Boliviano,24,Mediocampista,21,foto.jpg
9,Julio César Baldivieso,Boliviano,22,Mediocampista,22,foto.jpg
10,Bodo Illgner,Alemán,27,Portero,1,foto.jpg
10,Thomas Strunz,Alemán,26,Mediocampista,2,foto.jpg
10,Andreas Brehme,Alemán,33,Defensa,3,foto.jpg
10,Jürgen Kohler,Alemán,28,Defensa,4,foto.jpg
10,Thomas Helmer,Alemán,29,Defensa,5,foto.jpg
10,Guido Buchwald,Alemán,33,Defensa,6,foto.jpg
10,Andreas Möller,Alemán,26,Mediocampista,7,foto.jpg
10,Thomas Häßler,Alemán,28,Mediocampista,8,foto.jpg
10,Karl-Heinz Riedle,Alemán,28,Delantero,9,foto.jpg
10,Lothar Matthäus,Alemán,33,Mediocampista,10,foto.jpg
10,Stefan Kuntz,Alemán,31,Delantero,11,foto.jpg
10,Andreas Köpke,Alemán,32,Portero,12,foto.jpg
10,Rudi Völler,Alemán,34,Delantero,13,foto.jpg
10,Thomas Berthold,Alemán,29,Defensa,14,foto.jpg
10,Maurizio Gaudino,Alemán,27,Mediocampista,15,foto.jpg
10,Matthias Sammer,Alemán,26,Defensa,16,foto.jpg
10,Martin Wagner,Alemán,26,Mediocampista,17,foto.jpg
10,Jürgen Klinsmann,Alemán,29,Delantero,18,foto.jpg
10,Ulf Kirsten,Alemán,28,Delantero,19,foto.jpg
10,Stefan Effenberg,Alemán,25,Mediocampista,20,foto.jpg
10,Mario Basler,Alemán,25,Mediocampista,21,foto.jpg
10,Oliver Kahn,Alemán,25,Portero,22,foto.jpg
11,Choi In-young,Coreano,32,Portero,1,foto.jpg
11,Chung Jong-son,Coreano,28,Mediocampista,2,foto.jpg
11,Lee Jong-hwa,Coreano,30,Defensa,3,foto.jpg
11,Kim Pan-keun,Coreano,28,Defensa,4,foto.jpg
11,Park Jung-bae,Coreano,27,Defensa,5,foto.jpg
11,Lee Young-jin,Coreano,30,Mediocampista,6,foto.jpg
11,Shin Hong-gi,Coreano,26,Defensa,7,foto.jpg
11,Noh Jung-yoon,Coreano,23,Mediocampista,8,foto.jpg
11,Kim Joo-sung,Coreano,28,Mediocampista,9,foto.jpg
11,Ko Jeong-woon,Coreano,27,Delantero,10,foto.jpg
11,Seo Jung-won,Coreano,23,Delantero,11,foto.jpg
11,Choi Young-il,Coreano,28,Defensa,12,foto.jpg
11,An Ik-soo,Coreano,29,Defensa,13,foto.jpg
11,Choi Dae-shik,Coreano,29,Mediocampista,14,foto.jpg
11,Cho Jin-ho,Coreano,20,Mediocampista,15,foto.jpg
11,Ha Seok-ju,Coreano,26,Mediocampista,16,foto.jpg
11,Gu Sang-bum,Coreano,30,Defensa,17,foto.jpg
11,Hwang Sun-hong,Coreano,25,Delantero,18,foto.jpg
11,Choi Moon-sik,Coreano,23,Mediocampista,19,foto.jpg
11,Hong Myung-bo,Coreano,25,Defensa,20,foto.jpg
11,Park Chul-woo,Coreano,28,Portero,21,foto.jpg
11,Lee Woon-jae,Coreano,21,Portero,22,foto.jpg
12,Andoni Zubizarreta,Español,32,Portero,1,foto.jpg
12,Albert Ferrer,Español,24,Defensa,2,foto.jpg
12,Jorge Otero,Español,25,Defensa,3,foto.jpg
12,Francisco Camarasa,Español,26,Defensa,4,foto.jpg
12,Abelardo,Español,24,Defensa,5,foto.jpg
12,Fernando Hierro,Español,26,Mediocampista,6,foto.jpg
12,Andoni Goikoetxea,Español,28,Delantero,7,foto.jpg
12,Julen Guerrero,Español,20,Mediocampista,8,foto.jpg
12,Josep Guardiola,Español,23,Mediocampista,9,foto.jpg
12,José Mari Bakero,Español,31,Mediocampista,10,foto.jpg
12,Txiki Begiristain,Español,29,Delantero,11,foto.jpg
12,Sergi,Español,22,Defensa,12,foto.jpg
12,Santiago Cañizares,Español,24,Portero,13,foto.jpg
12,Juanele,Español,23,Delantero,14,foto.jpg
12,José Luis Caminero,Español,26,Mediocampista,15,foto.jpg
12,Felipe Miñambres,Español,29,Mediocampista,16,foto.jpg
12,Voro,Español,30,Defensa,17,foto.jpg
12,Rafael Alkorta,Español,25,Defensa,18,foto.jpg
12,Julio Salinas,Español,31,Delantero,19,foto.jpg
12,Miguel Ángel Nadal,Español,27,Defensa,20,foto.jpg
12,Luis Enrique,Español,24,Mediocampista,21,foto.jpg
12,Julen Lopetegui,Español,27,Portero,22,foto.jpg
13,Sergio Goycochea,Argentino,30,Portero,1,foto.jpg
13,Sergio Vázquez,Argentino,28,Defensa,2,foto.jpg
13,José Chamot,Argentino,25,Defensa,3,foto.jpg
13,Roberto Sensini,Argentino,27,Defensa,4,foto.jpg
13,Fernando Redondo,Argentino,25,Mediocampista,5,foto.jpg
13,Oscar Ruggeri,Argentino,32,Defensa,6,foto.jpg
13,Claudio Caniggia,Argentino,27,Delantero,7,foto.jpg
13,José Basualdo,Argentino,30,Mediocampista,8,foto.jpg
13,Gabriel Batistuta,Argentino,25,Delantero,9,foto.jpg
13,Diego Maradona,Argentino,33,Mediocampista,10,foto.jpg
13,Ramón Medina Bello,Argentino,28,Delantero,11,foto.jpg
13,Luis Islas,Argentino,28,Portero,12,foto.jpg
13,Fernando Cáceres,Argentino,25,Defensa,13,foto.jpg
13,Diego Simeone,Argentino,24,Mediocampista,14,foto.jpg
13,Jorge Borelli,Argentino,29,Defensa,15,foto.jpg
13,Hernán Díaz,Argentino,29,Defensa,16,foto.jpg
13,Ariel Ortega,Argentino,20,Mediocampista,17,foto.jpg
13,Hugo Pérez,Argentino,25,Mediocampista,18,foto.jpg
13,Abel Balbo,Argentino,28,Delantero,19,foto.jpg
13,Leonardo Rodríguez,Argentino,27,Mediocampista,20,foto.jpg
13,Alejandro Mancuso,Argentino,25,Mediocampista,21,foto.jpg
13,Norberto Scoponi,Argentino,33,Portero,22,foto.jpg
14,Borislav Mikhailov,Búlgaro,31,Portero,1,foto.jpg
14,Emil Kremenliev,Búlgaro,24,Defensa,2,foto.jpg
14,Trifon Ivanov,Búlgaro,28,Defensa,3,foto.jpg
14,Tsanko Tsvetanov,Búlgaro,24,Defensa,4,foto.jpg
14,Petar Hubchev,Búlgaro,30,Defensa,5,foto.jpg
14,Zlatko Yankov,Búlgaro,27,Mediocampista,6,foto.jpg
14,Emil Kostadinov,Búlgaro,26,Delantero,7,foto.jpg
14,Hristo Stoichkov,Búlgaro,28,Delantero,8,foto.jpg
14,Yordan Letchkov,Búlgaro,26,Mediocampista,9,foto.jpg
14,Nasko Sirakov,Búlgaro,32,Delantero,10,foto.jpg
14,Daniel Borimirov,Búlgaro,24,Mediocampista,11,foto.jpg
14,Plamen Nikolov,Búlgaro,32,Portero,12,foto.jpg
14,Ivaylo Yordanov,Búlgaro,26,Mediocampista,13,foto.jpg
14,Boncho Genchev,Búlgaro,29,Mediocampista,14,foto.jpg
14,Nikolay Iliev,Búlgaro,30,Defensa,15,foto.jpg
14,Iliyan Kiryakov,Búlgaro,26,Defensa,16,foto.jpg
14,Petar Mihtarski,Búlgaro,27,Delantero,17,foto.jpg
14,Petar Aleksandrov,Búlgaro,31,Delantero,18,foto.jpg
14,Georgi Georgiev,Búlgaro,31,Mediocampista,19,foto.jpg
14,Krasimir Balakov,Búlgaro,28,Mediocampista,20,foto.jpg
14,Velko Yotov,Búlgaro,23,Delantero,21,foto.jpg
14,Ivaylo Andonov,Búlgaro,26,Delantero,22,foto.jpg
15,Antonis Minou,Griego,36,Portero,1,foto.jpg
15,Stratos Apostolakis,Griego,30,Defensa,2,foto.jpg
15,Thanasis Kolitsidakis,Griego,27,Defensa,3,foto.jpg
15,Stelios Manolas,Griego,32,Defensa,4,foto.jpg
15,Ioannis Kalitzakis,Griego,28,Defensa,5,foto.jpg
15,Panagiotis Tsalouchidis,Griego,31,Mediocampista,6,foto.jpg
15,Dimitris Saravakos,Griego,32,Mediocampista,7,foto.jpg
15,Nikos Nioplias,Griego,29,Mediocampista,8,foto.jpg
15,Nikos Machlas,Griego,21,Delantero,9,foto.jpg
15,Tasos Mitropoulos,Griego,36,Mediocampista,10,foto.jpg
15,Nikos Tsiantakis,Griego,30,Mediocampista,11,foto.jpg
15,Spiros Marangos,Griego,27,Mediocampista,12,foto.jpg
15,Vaios Karagiannis,Griego,25,Defensa,13,foto.jpg
15,Vasilis Dimitriadis,Griego,28,Delantero,14,foto.jpg
15,Christos Karkamanis,Griego,24,Portero,15,foto.jpg
15,Alexis Alexoudis,Griego,21,Delantero,16,foto.jpg
15,Minas Hantzidis,Griego,27,Mediocampista,17,foto.jpg
15,Kyriakos Karataidis,Griego,28,Defensa,18,foto.jpg
15,Savvas Kofidis,Griego,33,Mediocampista,19,foto.jpg
15,Elias Atmatsidis,Griego,25,Portero,20,foto.jpg
15,Alexis Alexandris,Griego,25,Delantero,21,foto.jpg
15,Alexis Alexiou,Griego,30,Defensa,22,foto.jpg
16,Peter Rufai,Nigeriano,30,Portero,1,foto.jpg
16,Augustine Eguavoen,Nigeriano,28,Defensa,2,foto.jpg
16,Benedict Iroha,Nigeriano,24,Defensa,3,foto.jpg
16,Stephen Keshi,Nigeriano,32,Defensa,4,foto.jpg
16,Uche Okechukwu,Nigeriano,26,Defensa,5,foto.jpg
16,Chidi Nwanu,Nigeriano,27,Defensa,6,foto.jpg
16,Finidi George,Nigeriano,23,Mediocampista,7,foto.jpg
16,Thompson Oliha,Nigeriano,25,Mediocampista,8,foto.jpg
16,Rashidi Yekini,Nigeriano,30,Delantero,9,foto.jpg
16,Jay-Jay Okocha,Nigeriano,20,Mediocampista,10,foto.jpg
16,Emmanuel Amunike,Nigeriano,23,Mediocampista,11,foto.jpg
16,Samson Siasia,Nigeriano,26,Delantero,12,foto.jpg
16,Emeka Ezeugo,Nigeriano,28,Defensa,13,foto.jpg
16,Daniel Amokachi,Nigeriano,21,Delantero,14,foto.jpg
16,Sunday Oliseh,Nigeriano,19,Mediocampista,15,foto.jpg
16,Alloysius Agu,Nigeriano,26,Portero,16,foto.jpg
16,Victor Ikpeba,Nigeriano,21,Delantero,17,foto.jpg
16,Efan Ekoku,Nigeriano,27,Delantero,18,foto.jpg
16,Michael Emenalo,Nigeriano,28,Defensa,19,foto.jpg
16,Uche Okafor,Nigeriano,26,Defensa,20,foto.jpg
16,Mutiu Adepoju,Nigeriano,23,Mediocampista,21,foto.jpg
16,Wilfred Agbonavbare,Nigeriano,27,Portero,22,foto.jpg
17,Gianluca Pagliuca,Italiano,27,Portero,1,foto.jpg
17,Luigi Apolloni,Italiano,27,Defensa,2,foto.jpg
17,Antonio Benarrivo,Italiano,25,Defensa,3,foto.jpg
17,Alessandro Costacurta,Italiano,28,Defensa,4,foto.jpg
17,Paolo Maldini,Italiano,25,Defensa,5,foto.jpg
17,Franco Baresi,Italiano,34,Defensa,6,foto.jpg
17,Lorenzo Minotti,Italiano,27,Defensa,7,foto.jpg
17,Roberto Mussi,Italiano,30,Defensa,8,foto.jpg
17,Mauro Tassotti,Italiano,34,Defensa,9,foto.jpg
17,Roberto Baggio,Italiano,27,Delantero,10,foto.jpg
17,Demetrio Albertini,Italiano,22,Mediocampista,11,foto.jpg
17,Luca Marchegiani,Italiano,28,Portero,12,foto.jpg
17,Dino Baggio,Italiano,22,Mediocampista,13,foto.jpg
17,Nicola Berti,Italiano,27,Mediocampista,14,foto.jpg
17,Antonio Conte,Italiano,24,Mediocampista,15,foto.jpg
17,Roberto Donadoni,Italiano,30,Mediocampista,16,foto.jpg
17,Alberigo Evani,Italiano,31,Mediocampista,17,foto.jpg
17,Pierluigi Casiraghi,Italiano,25,Delantero,18,foto.jpg
17,Daniele Massaro,Italiano,33,Delantero,19,foto.jpg
17,Giuseppe Signori,Italiano,26,Delantero,20,foto.jpg
17,Gianfranco Zola,Italiano,27,Delantero,21,foto.jpg
17,Luca Bucci,Italiano,25,Portero,22,foto.jpg
18,Jorge Campos,Mexicano,27,Portero,1,foto.jpg
18,Claudio Suárez,Mexicano,25,Defensa,2,foto.jpg
18,Juan de Dios Ramírez Perales,Mexicano,25,Defensa,3,foto.jpg
18,Ignacio Ambriz,Mexicano,29,Defensa,4,foto.jpg
18,Ramón Ramírez,Mexicano,24,Mediocampista,5,foto.jpg
18,Marcelino Bernal,Mexicano,32,Mediocampista,6,foto.jpg
18,Carlos Hermosillo,Mexicano,29,Delantero,7,foto.jpg
18,Alberto García Aspe,Mexicano,27,Mediocampista,8,foto.jpg
18,Hugo Sánchez,Mexicano,35,Delantero,9,foto.jpg
18,Luis García Postigo,Mexicano,25,Delantero,10,foto.jpg
18,Zague,Mexicano,27,Delantero,11,foto.jpg
18,Félix Fernández,Mexicano,27,Portero,12,foto.jpg
18,Juan Carlos Chávez,Mexicano,27,Mediocampista,13,foto.jpg
18,Joaquín del Olmo,Mexicano,25,Mediocampista,14,foto.jpg
18,Missael Espinoza,Mexicano,29,Mediocampista,15,foto.jpg
18,Luis Antonio Valdez,Mexicano,28,Delantero,16,foto.jpg
18,Benjamín Galindo,Mexicano,33,Mediocampista,17,foto.jpg
18,José Luis Salgado,Mexicano,28,Defensa,18,foto.jpg
18,Luis Miguel Salvador,Mexicano,26,Delantero,19,foto.jpg
18,Jorge Rodríguez,Mexicano,26,Mediocampista,20,foto.jpg
18,Raúl Gutiérrez,Mexicano,27,Defensa,21,foto.jpg
18,Adrián Chávez,Mexicano,31,Portero,22,foto.jpg
19,Erik Thorstvedt,Noruego,31,Portero,1,foto.jpg
19,Gunnar Halle,Noruego,28,Defensa,2,foto.jpg
19,Erland Johnsen,Noruego,27,Defensa,3,foto.jpg
19,Rune Bratseth,Noruego,33,Defensa,4,foto.jpg
19,Stig Inge Bjørnebye,Noruego,24,Defensa,5,foto.jpg
19,Jostein Flo,Noruego,29,Delantero,6,foto.jpg
19,Erik Mykland,Noruego,22,Mediocampista,7,foto.jpg
19,Øyvind Leonhardsen,Noruego,23,Mediocampista,8,foto.jpg
19,Jan Åge Fjørtoft,Noruego,27,Delantero,9,foto.jpg
19,Kjetil Rekdal,Noruego,25,Mediocampista,10,foto.jpg
19,Mini Jakobsen,Noruego,28,Delantero,11,foto.jpg
19,Frode Grodås,Noruego,29,Portero,12,foto.jpg
19,Ola By Rise,Noruego,33,Portero,13,foto.jpg
19,Roger Nilsen,Noruego,24,Defensa,14,foto.jpg
19,Karl Petter Løken,Noruego,27,Defensa,15,foto.jpg
19,Gøran Sørloth,Noruego,31,Delantero,16,foto.jpg
19,Dan Eggen,Noruego,24,Defensa,17,foto.jpg
19,Alf-Inge Håland,Noruego,21,Defensa,18,foto.jpg
